ID,Lat,Long,PC1,PC2,PC3
535,46.95,35.47,-0.0981786,-0.0417884,0.000539997
1282,48.680048,17.367728,-0.0419661,-4.34431e-05,0.00723095
372,53.9085,-1.384997,-0.0267996,0.0144411,0.0175015
2093,37.885,12.475,0.0493386,-0.0161357,-0.00928217
1675,42.0888597,11.7656459,0.0343218,0.00601624,0.00551704
1088,47.714,45.887,-0.0687189,-0.0775252,0.0326843
135,37.8,12.43,0.0413583,-0.0584049,-0.0372793
886,36.34,43.17,0.0371907,-0.0679918,-0.0459851
1821,54.53,-2.16,-0.0131632,0.0106833,0.0158744
2095,41.9179937,12.4912439,0.00643389,0.0101284,0.0114263
1905,57.63,18.28,-0.0318661,0.0207958,0.0188049
1598,58.4049,22.0066,-0.0496727,0.0205998,0.0126088
2216,39.957373,15.816924,0.0457396,0.00129723,0.00229954
722,45.888056,20.166667,0.0102824,0.011725,-0.00164796
774,54.53,-2.16,-0.023584,0.0104422,0.0175328
1733,36.686034,-6.135927,0.0364611,-0.0340304,-0.0182719
131,37.0337,-7.9534,0.0235587,-0.00462995,-0.00214232
2441,45.301785,27.966771,-0.117169,0.129872,-0.0773231
214,39.2338,-8.6875,0.0185261,0.00381096,0.00289905
45,51.89583333,11.04666667,0.0970003,0.00574641,0.000994598
1386,50.98,17.068,-0.0433515,0.00311899,0.0155498
2324,56.794453,40.419147,-0.152607,0.0504742,-0.0470882
1568,45.845833,28.194722,-0.0334876,-0.0392235,0.00140199
2146,51.467227,52.966581,-0.0677795,-0.0780682,0.0391335
1552,45.335618,19.060547,-0.0296937,0.0663883,-0.0231545
1896,51.23,51.4,-0.06413,-0.0468039,0.00187446
141,47.9012,21.36965833,-0.0682467,-0.0285284,0.00675642
1234,40.416667,45.2,0.00410313,-0.0655278,-0.0365803
1276,43.589,16.648,0.10648,0.00384103,-0.00183541
2075,43.48,11.12,0.0259703,-0.0143377,-0.00169723
824,37.5353,12.2637,0.0467441,-0.0196348,-0.0172427
728,50.080377,14.27686,0.0172893,0.00810604,0.00355083
2252,51.00611389,57.92825278,-0.0679834,-0.0174123,-0.00154452
557,48.223964,18.319709,0.0954352,0.00711475,-0.00396549
510,41.9206851,12.4894765,0.0430252,-0.0547962,-0.0318146
201,51.791,11.141,-0.0161506,0.0133739,0.0142109
126,39.957373,15.816924,0.042448,0.00206362,0.00250257
1242,40.60415,22.264918,0.107672,-0.00835349,-0.0042009
1229,45.4482,17.6388,0.085548,0.014381,-0.00514769
1339,48.412856,18.074594,-0.0374377,0.0140808,-0.00222272
1954,54.969329,-1.610672,-0.000673009,0.00732459,0.0133704
2062,46.669254,17.166072,-0.0778953,-0.0680593,0.0313598
913,50.84,4.34,-0.0190181,0.00994921,0.0137557
826,37.177,40.952,0.0323468,-0.0648765,-0.0431745
1050,45.535978,41.059517,-0.101682,-0.0363502,-0.00199568
906,50.84,4.34,-0.0171025,0.009116,0.0184127
1646,50.983333,11.033333,0.0338456,-0.0284002,-0.0169544
97,48.732577,7.049027,-0.0139664,-0.0193497,-1.00862e-05
805,50.1217475,14.4569508,-0.0111846,0.0127117,0.00586821
1820,43.88741,15.72534,0.0109141,0.00753838,0.00230014
68,47.395,40.168061,-0.102131,-0.0178053,-0.00812649
1898,40.789722,8.591389,0.084722,0.0372051,0.0111678
368,37.885,12.475,0.0516902,-0.0584543,-0.0434109
1141,48.680048,17.367728,-0.0439651,-0.00341622,0.0130613
1376,42.566929,12.234101,0.0295136,-0.0173516,-0.00389268
855,51.3603,1.3405,-0.0163724,0.0161959,0.0167437
400,47.429954,19.051966,0.0447618,0.0261896,-0.013084
1591,43.48,11.12,0.0259952,-0.00429289,-0.00458611
1387,41.8947764,12.4762658,0.0216506,0.000963781,0.00805924
1467,45.287927,18.804124,0.0361653,-0.0175164,-0.00293459
2362,48.133333,35.083333,-0.123555,0.0933238,-0.0648541
1794,40.416667,45.2,-0.00821442,-0.0656363,-0.0293881
29,54.2469,-8.55609,0.0730599,0.0445701,0.0122967
251,48.78,9.18,0.0932369,0.0108861,-0.0123718
952,47.67725,45.905556,-0.0633,-0.0436335,0.00939997
417,41.52229,14.175637,0.0262667,-0.0278134,-0.0155613
1343,58.53,-3.603,0.0731926,0.0373854,0.0140786
1283,37.908,13.478,0.0724635,-0.00257818,-0.00670353
92,47.42519,16.71379,0.00480657,0.0102037,0.00647664
858,51.861211,-1.883011,0.0728918,0.0476352,0.0105137
1933,59.066726,28.804852,-0.048352,-0.00109508,0.00941641
2034,50.1217475,14.4569508,0.0899022,0.0152038,-0.00764141
1848,37.95,14.083333,0.0343564,0.0165867,0.0100291
1845,45.301785,27.966771,-0.111227,0.126045,-0.0824849
1117,57.63,18.28,-0.0324661,0.0140001,0.00252259
391,47.808164,18.218719,-0.0308397,0.0157302,0.00459842
1682,51.991225,58.039435,-0.0646154,-0.0381734,0.00478394
947,37.415,41.373,0.0319091,-0.0630192,-0.0367524
2311,41.95,12.57,0.039317,-0.0296235,-0.0147104
1154,52.35336944,48.07836667,-0.146841,-0.00399055,-0.0318919
1575,50.410265,14.074597,-0.00334025,0.0116886,0.0145353
1861,50.84,4.34,-0.019204,0.00738664,0.017322
2428,53.9085,-1.384997,-0.022414,0.0112969,0.0208403
2166,58.38,13.65,-0.0208895,0.00568692,0.0186748
681,47.274175,39.47191667,-0.0974544,-0.0350776,-0.00288142
1758,50.872397,-0.89596028,-0.0420552,0.0015042,0.0155883
2295,50.84,4.34,-0.022195,0.00822846,0.0189858
872,50.080377,14.27686,-0.0231213,0.00474126,0.012559
1196,47.274175,39.47191667,-0.0559087,-0.0354527,0.00759691
1332,43.48,11.12,0.0243185,-0.0121174,0.00251528
461,47.189141,20.004795,0.0820944,0.0209448,-0.00546122
2329,38.0042,-7.8632,0.0232725,0.027656,0.0152608
970,40.42,-3.7,0.0146028,0.00432801,0.00408092
1157,40.634343,16.635868,0.0917685,0.00861694,-0.0036815
1447,46.252637,20.14378,-0.014087,-0.000376185,-0.00146606
521,51.7977,-1.313464,-0.0320692,0.00966204,0.0146252
1571,48.31966,10.89153,-0.0637438,-0.0121504,0.013431
930,42.566929,12.234101,0.0290163,-0.0240367,-0.0124701
492,51.45,11.63,-0.024991,0.00711285,0.0158172
995,46.8168806,1.684480556,0.00558963,0.00910617,0.0135821
169,40.42,-3.7,0.0218926,0.00454297,0.00566985
93,40.87258,14.31451,0.0359321,-0.0303923,-0.0167501
747,54.520535,9.559718,-0.0138799,0.00399138,0.0116054
651,44.595879,22.010568,-0.0970868,0.164637,-0.0802102
876,48.251472,21.093665,-0.0238731,0.0278661,-0.00545324
357,45.934722,20.404444,0.0184266,-0.00250231,-0.00475715
1218,40.15118,44.44316667,0.00168401,-0.0666823,-0.0351097
1757,58.38,13.65,-0.0258603,0.0136098,0.0191697
2331,46.28333333,17.85,-0.00714619,0.00220811,0.0020597
2338,54.82128,49.11835,-0.074626,-0.0571262,0.0198437
397,50.054385,14.363387,-0.0199382,0.00543952,0.0123865
523,42.817,-1.643,-0.00103483,0.00530423,0.00922831
795,41.904984,14.837009,0.0288261,-0.0136192,-0.0105949
2117,40.158534,15.157976,0.0283831,-0.0214292,-0.0112818
1019,37.416067,-4.479687,0.0464227,-0.0506531,-0.0367268
840,49.39009,3.39243,-0.00715332,0.0121435,0.0162854
2433,37.005,45.459,0.0140758,-0.0723929,-0.043352
171,48.732577,7.049027,-0.0228399,0.00835864,0.0156482
936,43.905354,43.521883,0.00219972,-0.0765494,-0.0382483
579,47.7467,22.395,0.102171,0.004316,-0.000785829
499,36.23778,36.38472,0.0562998,-0.0606474,-0.0406121
2479,41.904984,14.837009,0.0332834,-0.0243739,-0.0148122
1153,40.416667,45.2,-0.00314592,-0.0678808,-0.0331366
18,47.866516,21.116731,0.0786321,0.020167,-0.00902295
2143,47.353728,16.794725,0.0176678,0.00849672,0.00270906
148,48.732577,7.049027,0.000710949,0.000560021,0.00760167
1827,47.42,45.523,-0.0718196,-0.0961947,0.0479206
443,47.20943056,20.26306944,-0.00117105,0.0244871,0.00221615
2414,58.17,22.25,-0.0336321,0.0171218,0.0206221
290,54.53,-2.16,-0.0129674,0.00836275,0.018791
1988,43.2051,3.1308,0.0776415,0.0395366,0.0128527
2279,40.783333,8.471667,0.0744441,0.0301735,0.0135883
2410,53.23,58.4,-0.0638104,-0.00747472,0.00515676
1547,37.0337,-7.9534,0.0254236,-0.017255,-0.00430916
1220,42.8801396,13.8937652,0.0146619,-0.013291,0.000301744
1090,51.1,17.1,0.0527735,0.0442085,0.00330943
2254,41.85,44.71666667,0.012721,-0.0662371,-0.0327515
1435,52.359733,9.869503,-0.0226703,0.0058403,0.0138139
1194,45.33,18.978,0.0878628,0.0102237,-0.00823227
49,51.376994,10.83374,-0.0183365,0.01007,0.0124109
753,47.036196,20.872716,-0.0763307,-0.0254366,-0.00283635
938,47.465413,7.601691,0.0691584,0.0377038,0.0106192
1017,51.274623,1.079921,-0.0205628,0.00916081,0.0186365
1880,47.423362,34.445303,-0.044628,-0.0341457,0.00320627
267,49.992004,15.776861,-0.0389257,0.00637121,0.0101462
1974,64.0,-20.15,-0.0234064,0.00785445,0.0203459
313,40.42,-3.7,0.014365,0.00658933,0.0110013
2182,38.0042,-7.8632,0.0335158,0.0152349,0.0101702
1425,50.410265,14.074597,-0.000307512,0.00993922,0.0106533
175,47.244951,19.628051,-0.0635735,-0.0974741,0.0443244
1369,40.783333,8.471667,0.0754884,0.0388195,0.0153646
821,48.142329,17.099893,-0.00370959,0.0151231,0.0102248
1655,47.7467,22.395,0.0830309,0.0191725,-0.00621877
1912,50.054385,14.363387,0.0948972,0.0149675,-0.00807586
28,48.283311,18.085484,0.0985278,0.002013,-0.00784943
1250,55.058,-2.147,-0.0350067,0.00416894,0.0174937
1009,54.53,-2.16,-0.0224728,0.00712388,0.018362
2442,50.84,4.34,-0.0185286,0.00830132,0.0167973
983,49.96666667,44.66666667,-0.104809,-0.037214,-5.14449e-05
1704,52.67,-0.35,-0.0383009,0.00435184,0.0157531
1958,43.530795,16.260044,-0.0127506,-0.000163323,-0.000765193
1269,53.919396,-0.766635,-0.0315515,0.0103575,0.021646
2397,48.283311,18.085484,0.0954816,0.00787218,-0.00650845
103,45.652658,15.320159,0.0166331,-0.00152678,-0.000842821
432,45.301785,27.966771,-0.113747,0.126368,-0.0765512
2204,43.48,11.12,0.0267229,-0.0130736,-0.00293507
1730,50.67,-2.47,-0.0274498,0.00856679,0.0194593
1206,47.274175,39.47191667,-0.0985152,-0.0366771,0.00291516
2481,47.9822,21.0604,-0.0297898,0.0153933,0.00165365
62,37.00786335,45.16575874,0.00377969,-0.0768399,-0.0384125
978,57.52926373,39.66994055,-0.0565157,-0.0104016,0.0131346
2400,39.7517,22.0096,0.0973814,-0.0110849,-0.00694183
1214,47.9822,21.0604,0.00328924,0.00818944,-0.0025208
1516,63.58,27.03,-0.0513389,0.0125209,0.0186766
1510,59.61731,17.72361,-0.0519525,0.019792,-0.00087661
1577,47.5729,45.8627,-0.0494339,-0.0732325,0.0127406
655,50.410265,14.074597,-0.00514131,0.0116076,0.00861392
1203,52.35336944,48.07836667,-0.144778,-0.0166907,-0.0247357
1545,46.6797,29.8099,-0.092661,-0.0416743,0.00436687
2426,47.807745,20.414921,-0.0145258,-0.0154096,-0.000980056
743,40.158534,15.157976,0.0438999,-0.0417777,-0.0229595
751,38.0042,-7.8632,0.0349724,-0.0129829,-0.00967617
1312,43.48,11.12,0.0246997,-0.0118521,-0.00379068
2374,58.38,13.65,-0.010091,0.00424795,0.0154799
332,50.78083,5.46472,-0.0162195,0.0163647,0.0131687
998,47.677,45.885,-0.0597447,-0.0402002,0.00879814
196,37.952759,-1.508,0.0375673,0.0437751,0.011229
668,49.03845556,59.64265556,-0.0677072,-0.0360502,0.00515864
1870,40.395458,15.595089,0.043851,-0.00154504,0.000225091
436,41.96,12.53,0.0282591,-0.0221112,-0.0130275
2330,40.39,27.79,0.0238228,-0.0299312,-0.0158041
2337,42.5,41.85,0.0167514,-0.0773425,-0.0380094
320,50.533635,13.61765,-0.010877,0.0137981,0.00729581
1601,40.158534,15.157976,0.0428165,-0.0410168,-0.0272294
2158,50.356111,20.571389,-0.00669904,0.00786084,-0.000855206
1753,48.142163,17.107098,0.011158,0.00613938,0.00219944
1189,51.885901,-1.753493,-0.0263177,0.00978274,0.0164215
324,38.745044,-9.21522,0.0706884,0.0507173,0.0153221
582,37.00786335,45.16575874,0.0105178,-0.0792395,-0.0421752
2320,39.9,-4.0,0.0188617,0.00270288,0.00785514
803,40.416667,45.2,-0.00887725,-0.0643584,-0.0285096
1968,48.89,12.57,-0.0213845,0.00992026,0.0134146
1244,43.18333333,44.23333333,0.0146087,-0.0710191,-0.0454764
735,52.60333889,52.17449167,-0.166785,0.0112908,-0.0319999
288,39.2338,-8.6875,0.0235516,-0.00835169,-0.0092024
1697,50.978877,11.027447,-0.0098389,0.000991723,0.0138709
1864,50.060183,14.279389,-0.010925,0.0231087,-0.00178486
2357,47.55944444,20.70805556,-0.0182565,0.0203715,-0.0041881
1022,46.28333333,17.85,-0.00021352,-0.00623433,0.00361704
935,40.65,14.91,0.0372391,0.00729375,0.00733961
874,48.898332,16.829594,-0.00673724,-0.000950893,0.00545225
794,40.416667,45.2,-0.0102584,-0.0628622,-0.0334685
1901,47.351583,21.568084,-0.00992811,-0.046461,0.0078975
873,63.58,27.03,-0.0445221,0.00707456,0.0210695
2164,50.365945,14.446606,-0.023486,0.0191424,0.00747093
1254,47.269,39.335,-0.0468335,0.0197998,0.00189985
1914,52.34,0.03,-0.0298339,0.0103654,0.0162718
2043,65.533333,-14.466667,-0.0296822,0.0121257,0.015169
558,48.49666,7.47052,0.0636799,0.0331644,-0.000533685
2318,53.919396,-0.766635,-0.0243539,0.0115258,0.0203991
330,52.122402,-0.511365,-0.0301645,0.00799101,0.0196579
2278,41.15,15.08417,0.0670144,0.0312529,0.0145042
352,57.18,13.93,-0.00228702,-0.00116379,0.0079148
1219,50.044984,14.339296,-0.0357974,8.38716e-05,0.00898254
613,50.410265,14.074597,-0.0509696,0.00171097,0.015622
693,48.732577,7.049027,-0.0149381,-0.0209535,0.00246601
96,53.66,50.67,-0.0522981,-0.00115909,0.0124843
192,41.126,1.179,0.0183305,0.0107257,0.0098298
719,48.44526,7.67118,-0.0116798,0.00882624,0.0136683
1964,36.23778,36.38472,0.0517339,-0.0568819,-0.0431475
2455,56.7279175,16.7191707,-0.0280123,0.00666342,0.0160928
1874,40.42,-3.7,0.0148588,0.00886429,0.00678503
545,56.8057977,16.7301606,0.00343631,0.00411401,0.00677765
2256,50.365945,14.446606,-0.0645353,-0.0156872,0.0142807
2037,40.416667,45.2,-0.0052285,-0.0604685,-0.0275864
1934,52.122402,-0.511365,-0.0323438,0.00858304,0.0219588
2192,50.40315,-5.112038,-0.0243989,0.00976032,0.0179097
2277,43.48,11.12,0.0207347,-0.0130172,-0.00164867
1115,50.145766,14.221421,0.0738393,0.0421097,0.00203125
899,50.710999,-2.611068,-0.0187596,0.00882751,0.0134884
35,54.969329,-1.610672,-0.0306209,0.00981692,0.00898009
923,40.60415,22.264918,0.108209,-0.002135,-0.00282174
869,44.476,6.369,0.00435473,0.0147291,0.0126599
663,47.476777,19.050941,0.0948164,0.00601809,-0.00507504
512,53.919396,-0.766635,-0.0230589,0.00808751,0.0194938
1149,52.985499,-9.111454,0.0757455,0.0433311,0.012323
2444,47.7467,22.395,0.0555824,-0.00144941,-0.00821783
1765,51.376994,10.83374,0.00795279,0.00373617,0.00439915
4,45.301785,27.966771,-0.113884,0.132345,-0.0805601
2087,45.068212,13.70839,0.015156,0.000112184,0.0028304
95,40.42,-3.7,0.0158195,0.021659,0.013669
1739,48.8034167,30.5093667,-0.0263077,0.000728743,0.00430353
2047,47.148362,18.823282,-0.0108857,0.00548042,0.00909057
2468,55.5,10.33,-0.0292594,0.0172754,0.0168993
1460,50.84,4.34,-0.0244934,0.0104557,0.0162649
336,43.81,7.51,0.0691622,0.0525132,0.00472751
1899,41.693811,16.060871,0.0281368,-0.000435871,0.00245518
1391,41.7979,0.8048,0.0183905,0.00183975,0.0065311
2108,57.75701,-3.91195,0.0667522,0.0470713,0.0105956
744,63.58,27.03,-0.0456888,0.00776071,0.0201285
1139,39.667222,9.426111,0.0809721,0.0389299,0.0138356
611,58.17,22.25,-0.0325471,0.0183482,0.0199225
1483,44.241527,9.988464,0.044604,-0.028376,-0.0173457
2469,51.136489,-1.494026,-0.0134815,0.0124535,0.0202227
2171,69.91,27.03,-0.0667002,-0.00838885,0.031015
1146,47.866493,21.116581,0.0881126,0.0140532,-0.00909176
2036,47.55694444,21.01527778,-0.00260125,-0.00300785,0.00304596
2408,63.58,27.03,-0.0426934,0.0017572,0.0226563
496,46.376483,-0.068822,0.0832541,0.0408096,0.0111779
2457,40.775258,14.586258,0.0441483,-0.0388132,-0.0248537
955,45.135278,11.757222,0.0985358,0.00348128,-0.00370137
2104,50.539905,-4.997809,-0.026831,0.00936896,0.0214609
1594,37.00786335,45.16575874,0.0101223,-0.0797588,-0.0444027
1084,52.47,4.64,-0.0304321,0.00596091,0.0195844
1620,47.395,40.168061,-0.105081,-0.0340643,-0.00592699
17,53.919396,-0.766635,-0.0224289,0.00964672,0.0201281
674,50.0504153,14.3667267,-0.0355591,0.000924719,0.0129774
673,43.48,11.12,0.0224583,-0.0149171,-0.00365209
554,42.0888597,11.7656459,0.0164756,0.0010639,0.00392427
1494,48.579752,16.46931,0.0854349,0.00689608,-0.00595024
1670,42.57,-2.62,0.0220507,0.0320168,0.0142429
2129,37.79,41.01,0.0414601,-0.0673965,-0.0407074
1232,52.062352,-0.81617,-0.0294416,0.00970877,0.0223318
514,42.281468,13.771914,0.0311471,0.0090305,0.00811941
441,53.08949722,50.80926667,-0.070653,-0.0230009,0.00356802
69,50.84,4.34,-0.0173656,0.0128934,0.0150248
724,69.2239,33.4828,-0.126376,-0.0431464,0.018433
215,47.45,9.292,0.0236644,0.0119739,0.0124674
2113,40.775258,14.586258,0.036612,0.00965558,0.000468053
2059,57.34,18.19,-0.0340902,0.0102486,0.0220261
1975,41.9559175,12.7542816,0.0287574,-0.0216474,-0.0133895
229,50.0504153,14.3667267,-0.0421345,0.00217941,0.011027
1929,50.186001,57.066943,-0.0631727,-0.035563,0.00557578
2202,50.250195,15.811275,-0.0429319,-0.000409878,0.00959387
1604,42.5,0.5,0.0901164,0.0306432,0.0173217
653,49.81,6.4,-0.086359,0.200391,-0.0396396
1294,50.84,4.34,-0.0236265,0.0103921,0.0160361
489,47.7467,22.395,0.0739339,0.0129495,-0.0135902
1477,51.376994,10.83374,-0.0240716,0.00798395,0.0165775
392,40.416667,45.2,-0.00582716,-0.0649858,-0.0295175
2085,40.833333,43.916667,0.0265143,-0.065306,-0.0332732
1237,43.9672237,16.4326708,0.015486,-0.00927289,-0.00200238
986,48.579752,16.46931,0.101139,0.00443522,-0.00409512
333,54.2469,-8.55609,0.0768696,0.0435037,0.00981726
865,53.184298,5.444314,-0.02739,0.0141506,0.0149964
2258,50.78083,5.46472,-0.02541,0.0105035,0.012485
932,43.48,11.12,0.024848,-0.0131839,-0.00347497
345,46.452491,-0.702906,0.0634403,0.0552615,0.0131764
831,47.520669,17.01452,-0.0278233,0.00565874,0.00626222
640,53.079803,-1.640942,0.00519966,0.0174476,0.0158727
972,47.395,40.168061,-0.108011,-0.00376824,-0.0124067
2024,42.817,-1.643,-0.000321168,0.0041675,0.00835537
2271,50.84,4.34,-0.0133544,0.00561456,0.0103162
2488,39.873496,8.441024,0.0501287,-0.0292465,-0.0176051
1676,40.15,44.05,-0.00788137,-0.0636157,-0.0275599
2224,52.712,5.145,-0.0491255,0.00709657,0.0202295
711,48.241109,15.701654,0.0112187,0.00223948,0.000929801
733,50.0504153,14.3667267,-0.0365805,0.00712386,0.0131446
2118,46.810334,1.685677,0.0367234,-0.0305736,-0.021719
1688,43.48,11.12,0.0268759,-0.0141906,-0.00397632
2368,48.223964,18.319709,0.0964517,0.00394487,-0.00235371
849,43.48,11.12,0.0272283,-0.0118511,-0.00699349
900,42.398027,14.044994,0.0368967,0.00992976,0.00673159
1949,50.145766,14.221421,0.0770606,0.0362085,0.00222959
750,46.230841,-0.793063,0.0701625,0.0477659,0.0141178
2484,41.904984,14.837009,0.0408086,-0.0350182,-0.0206772
1163,50.079644,34.632157,-0.0542012,-0.030288,0.00957306
1292,41.85,44.71666667,0.017669,-0.071226,-0.0406006
425,50.67,21.38,0.0715504,0.0264182,-0.00691201
2065,45.301785,27.966771,-0.117033,0.127835,-0.0822379
1677,50.84,4.34,-0.0180896,0.00440156,0.0140421
2076,38.57245,-7.9074,0.0366635,-0.0269818,-0.0171023
1277,50.84,4.34,-0.0143723,0.00310015,0.016851
140,51.74585,-1.416236,-0.0141602,0.0150903,0.0163142
2221,50.84,4.34,-0.0181348,0.00690171,0.021717
240,41.7516182,12.4286064,0.0322435,0.00329669,0.00466527
1092,36.9572222,-4.12,0.0206491,0.00229196,0.0015472
80,40.775258,14.586258,0.0359583,0.00531991,0.00276746
1453,45.301785,27.966771,-0.117606,0.128886,-0.0770508
1015,53.08561111,49.46591111,-0.149662,0.00404165,-0.0340537
2472,40.336944,45.105556,-0.00503023,-0.0670162,-0.0262593
2348,40.42,-3.7,0.0161956,0.00453118,0.00607765
2336,48.732577,7.049027,0.0353556,-0.0329689,-0.0186586
1411,47.747945,20.412493,0.0945229,0.00946747,-0.00564999
1619,45.301785,27.966771,-0.112772,0.120252,-0.0742473
385,39.110833,-8.663583,0.0688286,0.0495507,0.0137659
1121,46.5500831,21.1835391,-0.0191461,-0.0254184,-0.0036528
684,54.82128,49.11835,-0.0648292,-0.0585062,0.0185378
1448,65.61,-17.16,-0.0303592,0.0102745,0.0150173
2074,50.846122,6.357818,-0.0134518,-0.0184927,0.00231351
608,49.54067778,37.69799444,-0.0528433,-0.0141643,0.0147904
1562,47.815741,21.099227,0.0802782,0.0129445,-0.0124984
2447,54.170989,-0.605739,-0.029381,0.00635486,0.015366
660,50.78083,5.46472,-0.0283787,0.00812055,0.0152162
2079,39.815278,46.751944,0.0231105,-0.0668613,-0.040075
1752,38.381944,38.361111,0.0510409,-0.061955,-0.0442386
1740,42.33333333,-3.5,0.06592,0.0496001,0.0193434
1076,56.852,24.272,-0.056652,0.0292433,-0.00199794
104,63.58,27.03,-0.0445938,0.0086981,0.0222742
364,53.919396,-0.766635,-0.0271175,0.0127198,0.0228483
1013,36.937529,25.60652,0.0772039,-0.0283876,-0.0165574
2161,50.145766,14.221421,0.0668638,0.0432064,0.0013413
1170,55.989526,-3.5255164,-0.029835,0.00910769,0.0150689
0,46.13711,14.992415,0.00793346,0.00282836,0.00790332
1650,46.669254,17.166072,-0.00013123,-0.00452945,-0.00503216
1798,40.87258,14.31451,0.0369149,-0.0352254,-0.0178797
999,40.416667,45.2,0.00203141,-0.0693114,-0.0390386
1773,50.07884,14.280243,0.0132598,0.00635228,0.00109392
1755,47.7467,22.395,0.0828009,0.0203757,-0.00713846
526,54.520535,9.559718,-0.02837,0.00812924,0.0188464
1718,53.919396,-0.766635,-0.0216761,0.00673033,0.0219711
1444,40.416667,45.2,-0.0102623,-0.062246,-0.0342262
1705,41.9060311,12.4742324,0.0325432,-0.0252096,-0.0176029
2039,41.7979,0.8048,0.0181063,-0.00649487,0.00432559
115,50.84,4.34,-0.0146071,0.00470882,0.0146059
299,47.269,39.335,-0.0356801,0.011642,0.00808441
388,59.15,-3.093,-0.0278301,0.00848728,0.0186141
1960,55.33,8.76,-0.0181563,0.00902004,0.0181492
435,41.6433289,12.9126915,0.0300862,0.00987643,0.00467274
1406,55.988523,-2.480662,-0.0311126,0.00613448,0.0226124
1807,52.359733,9.869503,-0.0286311,0.00700303,0.014238
833,44.480949,11.257043,0.0194451,0.00773587,0.0126487
1588,40.42,-3.7,0.0180511,0.00954186,0.0118079
419,53.21728,6.565521,-0.0239865,0.0107652,0.0139235
2379,41.95,12.57,0.0510718,-0.0433779,-0.0288353
555,42.283004,13.624005,0.0365695,-0.0364496,-0.0170207
1597,41.9206851,12.4894765,0.0483284,-0.028733,-0.0207291
139,43.48,11.12,0.0246972,-0.0140277,-0.00166842
620,45.301785,27.966771,-0.11298,0.126858,-0.0767366
1529,54.697647,-1.181035,-0.0245961,0.0063114,0.0197335
1614,58.38,13.65,-0.0275553,0.0134136,0.0174157
856,47.62094,19.04494,0.0749441,0.0256528,-0.00617713
1720,37.91774,30.70839,0.0593403,-0.0450704,-0.0244801
264,51.366768,10.855474,-0.029899,0.00870629,0.0163027
2431,63.7,9.75,-0.0326419,0.0140124,0.0190429
683,40.833333,43.916667,0.0142206,-0.0785136,-0.0454236
859,39.866642,9.233355,0.0609685,0.013304,0.00603508
1080,40.80611,14.3475,0.0386843,-0.0554433,-0.0279494
359,37.972296,13.824736,-0.0425782,0.0131118,-0.000255387
247,40.416667,45.2,0.00215631,-0.0642331,-0.0368079
2194,40.42,-3.7,0.0263082,-0.00198939,-0.0013446
1058,40.615278,15.058611,0.0224817,-0.00272965,0.00231315
311,53.919396,-0.766635,-0.00677809,0.00383253,0.00898276
1980,57.72,-3.387,-0.0231631,0.00570835,0.0218836
1859,50.054385,14.363387,-0.0296236,0.0136552,0.00679755
1802,41.95,12.57,0.0472579,-0.0399426,-0.0270531
2474,45.301785,27.966771,-0.114795,0.126583,-0.0780031
709,50.88341,-2.760465,-0.0239429,0.0119856,0.018008
706,43.826337,42.716199,-0.059096,-0.0578249,-0.017957
1184,47.189141,20.004795,0.0545776,0.0223239,-0.0116687
2174,38.624,-2.954515,0.0245368,-0.00407903,0.00165915
1027,40.91666,44.5,-0.00604004,-0.0637472,-0.0344037
1162,37.885,12.475,0.046271,-0.0177354,-0.01538
1632,51.697969,-1.692092,-0.00831794,0.0161748,0.0105315
1032,63.58,27.03,-0.0479249,0.00730212,0.0200673
1754,46.810334,1.685677,0.0294237,-0.029848,-0.0166669
771,44.55,22.02,-0.096737,0.167792,-0.0798514
2061,54.07,55.544,-0.0589336,-0.0098584,0.00649242
2131,45.4482,17.6388,0.0924049,0.0106843,-0.00706087
861,51.321578,0.372682,0.0705695,0.0484933,0.0097236
1217,47.809892,20.889267,0.0690819,0.0243305,-0.00737377
130,63.58,27.03,-0.0476369,0.00848533,0.0229471
65,49.60573333,49.39015,-0.0584307,-0.0366675,0.00540917
742,54.53,-2.16,-0.0189857,0.00453716,0.0209175
43,40.806111,14.3475,0.0453368,-0.045764,-0.0230982
2422,63.58,27.03,-0.0537199,0.00261419,0.0210009
2000,40.42,-3.7,0.0102171,0.010284,0.0118203
967,47.00569,21.487533,-0.00984824,-0.0183636,0.0121098
254,47.222543,39.718732,-0.0107985,-0.0684872,-0.0285084
801,50.365945,14.446606,-0.0727911,-0.0120223,0.0085028
2315,46.13711,14.992415,0.0118454,0.0116961,0.00402349
508,54.594544,-1.3093983,-0.0317213,0.00937764,0.0200096
1817,40.783333,8.471667,0.0797425,0.0386824,0.0103891
1263,42.57,-2.57,0.063081,0.0567258,0.0143137
1822,51.74585,-1.416236,-0.016162,0.00834032,0.0211386
1005,50.78083,5.46472,-0.0215702,0.00867343,0.00959422
2347,42.283004,13.624005,0.0445176,-0.0422816,-0.0251116
1004,40.39,27.79,0.031809,-0.0411691,-0.0220234
2485,55.292132,-6.191685,-0.0294174,0.00725263,0.0162257
1261,50.137677,14.273411,0.0405491,0.0567028,-0.00813955
498,41.511313,14.062217,0.0342157,0.00707037,0.0123612
953,44.595879,22.010568,-0.0274994,0.0527762,-0.0210644
1903,41.7478821,12.2594749,0.0510211,-0.0431348,-0.0252023
25,41.734986,14.034655,0.0382973,0.0122669,0.0087399
848,46.67433,17.38468,-0.0914585,-0.0726015,0.0344402
